name,reviews,ratings
Duck Soup,"A crescendo of madness and increasingly silly slapstick comedy.

Director Leo McCarey's slapstick war comedy Duck Soup (1933) is a real pleasure even nearly a century later. McCarey's direction delivers musical numbers, slapstick routines, and verbal satire for a delightful comedy classic. I appreciate Duck Soup more as the older I get, the more I understand and enjoy all the verbal jests. McCarey makes Duck Soup a real blitz of humor that slams its way into your heart. Duck Soup is a tight 69 minutes thanks to editor LeRoy Stone's slick cuts directly from joke to joke without missing a beat. 

Writers Harry Ruby, Bert Kalmar, Arthur Sheekman, and Nat Perrin provide humor lambasting nationalism and blind patriotism for brilliant satire years before Charlie Chaplin's The Great Dictator. I loved the clever verbal jokes from Groucho and Chico, especially the silent comedy from Harpo. The physical comedy and slapstick stuff still works effortlessly to get tons of laughs. Henry Sharp's cinematography has tons of wide shots with only a few select close-ups, so that we catch all the visual set-ups and gags.

Groucho Marx spews out tons of witty dialogue as new leader of Freedonia Rufus T. Firefly. I like that even if a joke goes over your head, Groucho just moves onto the next gag or bit of wit without losing a step. He's excellent as the idiotic political leader. Harpo Marx is hilarious as Pinky the silent spy. His prop work, cutting things in half, and messing up is excellent mime work. Silent comedy often ages well and Harpo's visual gags had me screaming. Chico Marx is a riot as Chicolini the spy with quick wit and a neat foil for Harpo to play off. Zeppo Marx aids Groucho's humor as Firefly's secretary Lt. Bob Roland. He complements Groucho's smarter humor nicely.

Margaret Dumont is great as the uproariously silly sponsor of Freedonia Mrs. Gloria Teasdale. Her jokes opposite Groucho work well. Louis Calhern is excellent opposite Groucho as the constantly insulted Ambassador Trentino of Sylvania. Raquel Torres is super pretty as the femme fatale Vera Marcal. I loved Edgar Kennedy's blowhard, blustery lemonade vendor. It's great that half of Duck Soup has nothing to do with politics and is just Chico and Harpo ruining a lemonade stand vendor's entire life.

Composers Harry Ruby, Arthur Johnston, Bert Kalmar, and John Leipold play around with boisterous army marching orchestral music. I liked Harry Ruby and Bert Kalmar's satirical patriotic songs.

In conclusion, Duck Soup is hysterical and clever for a timeless piece of satire and slapstick alike.",5.0
Duck Soup,"An absolute masterpiece, not a second wasted. A major influence on pretty much every great comedy movie and tv series made to date.",5.0
Duck Soup,The best Marx Brothers film. Non-stop!,5.0
Duck Soup,"As fresh as the day it was released, a certifiable classic.",5.0
Duck Soup,"This is a very madcap, zany comedy, which I thought was quite amusing at times. It highlights the ironies of war. Its regarded as a classic - I wouldn't say its something I'd want to watch again but it is certainly entertaining and so a reasonably good watch.",3.5
Duck Soup,"Probably the Marx Brothers' most famous comedy, ""Duck Soup"" is a hilarious and wacky slapstick comedy that even manages to take a stab at politics. Groucho plays Rufus Firefly, who is appointed the new president of Freedonia. He has a dubious stance on work ethic and attempts to cut work hours by reducing the length of employee lunch breaks.

Mrs. Teasdale, who has donated twenty million dollars to the failing country, becomes the object of affection for Rufus, who has to battle for her hand against Ambassador Trentino of the neighboring country Sylvania. Soon their tumult escalates and war is declared between the two countries.

Most people who comment on this film seem to indicate that they saw it at a very young age and have grown up with it. I can honestly say I wasn't given the opportunity to ever see it until recently, when I finally managed to watch it on Turner Classic Movies, completely uninterrupted.

Although it is not consistently laugh-out-loud, tears-in-your-eyes hilarious, ""Duck Soup"" is very funny - and not quite as outrageous as I had expected. There's a lot going on here, aside from silly physical humor.

The Marx Brothers are great as usual and as usual Groucho steals the show.

Ultimately if you've never seen this, you need to go rent it out right now. If you have seen it, you already know how great it is and why it deserves its reputation as one of the most beloved comedies ever made.",4.5
Duck Soup,"This is not only the Marx Brothers' best film, it is also the greatest political satire of all time.  Groucho plays the leader of Freedonia.  Harpo and Chico play his spies.  It includes one of the more imitated scenes of all time---the mirror scene with Grouch and Harpo which Harpo recreated with Lucille Ball years later.",5.0
Duck Soup,"I don't like Duck Soup as much as A Night at the Opera (my fave Marx film), even though this one is the more unhinged and anarchic.  The visual comedy here is particularly good (see the mirror sequence for example).  A lot of joyful silliness at the expense of the pomp and circumstance of public (and military) life on display here.",4.0
Duck Soup,"Simply one of the greatest comedy films ever made, and the best of the brothers' Paramount period...more irreverent and nutty than ""Night at the Opera"", the best of their MGM films",5.0
Duck Soup,"Different level ....even now they were that far ahead of their time , as funny as you will find on a roll of film, absolutely superb comedic geniuses . Ive seen their films countless times and never miss them when they are on the telly.",5.0
Duck Soup,Funny considering the time but rather dated.  Worth a watch or two but generally over rated.,3.5
Duck Soup,"Duck Soup is an appropriate appetizer for anyone who is interested in delving into the comedy of the Marx Brothers.  The plot, which is really a secondary issue when it comes to any movie with the Marx Brothers, involves Rufus T. Firefly (Groucho) taking over the presidency of Freedonia and the inevitable mayhem that ensues.  Really…that's about it.  The humor is based primarily on puns and slapstick, the former provided by an inspired Groucho and the latter provided by Harpo and Chico.  The humor is truly a mixed bag and there is generally about one laugh for every ten misfires, but they come fast and furious.  The antics of Harpo and Chico get a bit tiresome, but it is all part of the package when it comes to the Marx Brothers.",2.5
